original_dir,p:\myPictures\Dropbox Backup\Camera Uploads
duplicate_dir,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads

files_indexed_dir1,9224
dirs_indexed_dir1,13
index_errors_dir1,0
index_duration_dir1,1820.02

files_indexed_dir2,1346
dirs_indexed_dir2,6
index_errors_dir2,0
index_duration_dir2,475.22

compare_duration,0.00

duplicate_files_found,1343
duplicate_size_bytes,5375686467

original_path,duplicate_path,size_bytes,hash
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.37.50.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.37.50.jpg,502954,b9ca3442aad31d1a5d575401405659e8876069be3ffdf8b45f0e72cb91743d70
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.37.55.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.37.55.jpg,510138,e002bf9c0125e00d97c904be85efe7ebfda4126dc0a51d75db35a5a28530bd8c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.04.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.04.jpg,519517,d5368bf3d3043b5fa52a53ecffd7f4c0ab295ca546510309ce0699e4f7d07376
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.48.22-1.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.48.22-1.jpg,522059,709dab0de951729d8232b5099eb2b79f582211321c934864ef096ca3754860db
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-04 19.03.18.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-04 19.03.18.jpg,527384,4633e3c21633ac0bc34a077a3211d07323ba598c544ba881c6bbba26c8dcf783
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.16.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.16.jpg,537578,389324352a6f3973cf8e51f3da2cee7734daa861e2ce3b7382cd4aa0dad3efce
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 19.22.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 19.22.26.jpg,539009,f0135635f269c63ecc9c7f09f62c82beea68f73b9fd899011a3543136aa836ed
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.54.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.54.jpg,546546,523c57090231ea93e22ae320ec99c1ab396556c55d34eb0c153c9da1c2618259
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-08 19.15.33.png,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-08 19.15.33.png,547577,5df8eef3072facda8e0499be4ed7bf6c4236978e823bcc9550df632ff4840796
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.48.20.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.48.20.jpg,548019,4bc43cec5e8c33b567c51b13615cf8726f85f3a4d10fcf7d967a5b62a7c5bda8
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-12 19.12.45.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-12 19.12.45.jpg,549807,4736bf78ec26df1c8e150d8f950af5fdbb183d20bf9bf8088a62d0450e8c86b3
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-02-09 18.29.27.png,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-02-09 18.29.27.png,552804,a45ee638c41de11adb38e38acb79dfd66bc11e2564868845a3cd055b87470526
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-04 19.33.35.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-04 19.33.35.jpg,555019,893cf2156db69a5e5c65b96c2d761f953838d4b15ae9f620c1d698c7e5ba4a86
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.42.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.42.jpg,559524,fd7be55e6be546cc4827a4322fc3d9d905fa07cdb8704fe1567d13089851b083
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.19.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.19.jpg,564233,f4b27c621c22d20e40ebf8fd9ba2adbae06e0b78088c251777a1b5d4b2a4d116
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 19.21.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 19.21.52.jpg,565697,699964a68ef2c50a122dcdbaaa3700dd2e4a08bcc64f24905c7e3d34de9ef062
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-14 14.52.43.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-14 14.52.43.jpg,567977,c499d03c361c9c64b64a5f0b997958553b5cbe735850aea289a3546a7fb2604b
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.48.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.48.22.jpg,569089,61e87d872f44c74bb0eb3562ef3f19a4af680f3046a1b04dea1eed581f96d79f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.43.02.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.43.02.jpg,570870,37ddd2e30ff1e84b2b204ef679abaa753fa0febe41353fbd4a37ba65905f75c5
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-14 14.53.06.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-14 14.53.06.jpg,575264,ef839c599542da9115f74d2865e698119a62b8a96becbf3fc531854a6efe53d0
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.57.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.57.jpg,575381,ee00e5e1ee08b07298f42fed96ab28475bb252f26098e4e269c3e19f75d278e7
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-12 19.13.05.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-12 19.13.05.jpg,580476,126918d63bec5ba87ef90be7d6f76ddbfc152b43535187d3abbf49ecb034a943
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 16.57.16.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 16.57.16.jpg,580750,09acd3a8576fa4d23d35c891807f3db626beb60a2385ddf01039dacd0ddeeb81
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.46.49.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.46.49.jpg,585851,490b63ac11d9068829a7e17aa6c38498ef100fd6455974c75f693fe9f759f277
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.40.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.40.jpg,589456,2ef4232b6b1161a6f0c8d1be492abc3389498b2f81400550f2d249698bb0ed9d
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-04 19.30.05.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-04 19.30.05.jpg,591389,2b6a9460aa081200a3565e83a17e1adbbbc8b2cbd74d599f64ff8956f54050e6
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-14 14.52.52.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-14 14.52.52.jpg,592614,1c3cad7d7ce36d2bf5036eb75c65c536a3f0331dca3cb96668f7862b6787c478
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-12 19.13.41.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-12 19.13.41.jpg,592984,2b2f4f52dfe31de514da54652d077406c42524f28e1aca6c294300300d82796a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-04 19.03.01.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-04 19.03.01.jpg,595661,2ab6ab08b4c0cca1bd3b472eb1d51528ffe3b04b1ac7b23b6b482b382f7835f0
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.59.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.59.jpg,597319,94cf34dd30384437c3f8a6c8ad43ac935e961c9b58e13933abd9861a0985e7f2
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 09.39.11.png,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 09.39.11.png,597927,7d2f06e57f7d150a7b5cb756910eea03017ec99e3afeb68f9355de3333b0e28c
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-13 13.13.16.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-13 13.13.16.jpg,602634,52732e683e5505d977abb3732b67b2a7a4bdd2d13f2eb455cc4fd74f4187d918
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 19.33.01.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 19.33.01.jpg,605756,c4c6b8b637b4ccf850b4f99929b71716a7bc22ab2a1ff1da43122ffbdf7137b7
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 19.22.18.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 19.22.18.jpg,607066,cbf28f2868987e735ede0d9028972dde20cbde86b4403b9020b35f71b78b0d6f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.49.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.49.jpg,608339,156a6f61310bcc566b2a99446a9ec6c4baf19eb6b02d73f93e4d97a0c9e58035
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.39.04-1.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.39.04-1.jpg,611933,1b8aef7225700fe531082556995667b2ecb54b76205f16912d95ef441de283e6
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-03-24 19.23.36.png,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-03-24 19.23.36.png,612831,f909b0aefbafaa845d026a3657d084ec6eb419081097d50446ea3b08a9d7cce5
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-09 19.20.11.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-09 19.20.11.jpg,613047,0586cb8c61df643ade144e9c597b5ac5dc74033ac824879528afd95f6d859ef9
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 10.25.28.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 10.25.28.jpg,613738,0f487f8768aa1870d53a188407cff475b52ad9753bcc4ef31e93e495dc5588ec
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-24 02.42.06.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-24 02.42.06.jpg,614523,25e0c5246e796d786f52618cb8a502d28b0bf157963a92166a55a1a975664fd7
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.33.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.33.jpg,615863,e5efa8d0a6d566c61dc3d7a5213033a8d06ee6fc6564a28f023a48523372aec7
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 10.25.32.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 10.25.32.jpg,616487,2caee089e4e6a22dc1055509a023966c1a35a570692ee7ee2fe67e1b6805b467
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.39.04.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.39.04.jpg,617573,a349fe16720d1e869f8a53a76159c8259b72445e09fbfdc5c673c8c20b821c57
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-18 17.40.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-18 17.40.26.jpg,620355,8d73fbc2dbc5ad811360f3e9c55b8be8192f1b6840191105d352f97d0946251a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-02-05 04.59.55.png,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-02-05 04.59.55.png,622415,9d368076de50692dcf3399cb57df0141fccd8d19181eea3e39b428f71cb9f3e7
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.29.01.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.29.01.jpg,622887,61482a939089c23c1a5e694a81a4df8dcd6e1532efeda062708a93564a9d451b
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 10.25.38.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-06 10.25.38.jpg,624639,bf647f723c8805b59b6ae016cd5906e23ac3195106f16b7c226fa6578cbefe97
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 19.22.23.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-04-23 19.22.23.jpg,628135,bd238ca31ec8545ffe3b87b106d53ad0600bd42e1fcc48574b28343edbfb81f1
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 16.59.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 16.59.26.jpg,628271,5d400be29e395e81d2869f4a48015d99f1d825e57abf5a60217e95cb95398c78
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 12.09.02.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 12.09.02.jpg,633049,a914b75be79ebade873d1e4c621dd1a652c68d950f42c6959b93b04670198b53
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.14.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.14.jpg,633430,95141d7e83f88e1a696828a14470bd2b64bc1a834660b4e6446a119fe84b1bce
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.38.13.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.38.13.jpg,633797,d77c01ea455870c7cecec6c7e0a91f19d64b10f0340635246ac1cc25f102848f
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.39.18.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.39.18.jpg,634504,6bafda78323f037638c821107ad06f6d30a3a79ad462a03e387d4505b37bc872
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 19.33.15.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 19.33.15.jpg,637194,3ab04bee56990e6939301bbc35903cdf1e168bb178077fa8c4f2092344b03f7c
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-27 13.09.45.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-27 13.09.45.jpg,637240,facce56437b8df8a5ab2d1c85936c5956e476ce68c9f92851c19be125dfad790
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.45.02.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.45.02.jpg,641579,090500b3fdec0d15a0831c8fa84bc75ec71cc32755e5f7e1835f9c3af901b5d7
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.12.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.42.12.jpg,646076,7b9cd1292042ba57c1fe0d74285f54ff4e015007ed76f87fa433394311b5f7b2
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-12 19.20.12-1.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-12 19.20.12-1.jpg,646732,2593a5e6505198484dc934132624fb75f219fa40e715f9ccc47e4e94bd547dd6
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-28 16.23.06.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-28 16.23.06.jpg,652776,9f34b550c20729d00b9937eccfe05895b819a3187f488a2f8974bdb3d0d55fb6
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.00.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.00.jpg,653346,dfdbe4519af49f9bd4ae3d462b6f6473c78929eb3e013f20024753face43ee64
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.39.15.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.39.15.jpg,653395,d7fcd874437353db404cd26fab22f29f5abe72e6990aa83ac6f7aa738d9dcc4b
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.48.09.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.48.09.jpg,653654,23f75ba2d78e69468bfa8a928aa7f786974f8842f5eb4674be4bf2ce57a08ead
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.38.19.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 15.38.19.jpg,655311,4f8f00699eeb24d6097cbcdb83c45ea17aca40dc2955f01f075c9080f0f61a94
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.57-1.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-21 16.47.57-1.jpg,656850,d4dedbb0d11729ddf47bc98e625074652f24578d1da233ba880aba68a8a2b084
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-01 04.08.13.png,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-01 04.08.13.png,657503,7f1036984d8deaa8c4bd12f1b7a8916ed4aad90a54580e377482d3ee283cee00
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-02-04 18.12.48.png,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-02-04 18.12.48.png,658549,8f1429506783deea5fb19d41d4c8816ea068e348ec9bdf8effa63eb2914393b1
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.46.39.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.46.39.jpg,663891,aa2adaf4defb46428bdffd93adf7815bf5c8d3606648bfb9cc70753f7346edca
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.00.07.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.00.07.jpg,665819,0b43b62acdf79901a726a565177f222d79321ca65ee672d5d7c7cfb9301ccda7
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-01 04.08.18.png,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-01-01 04.08.18.png,681004,66d3257e171b7238d1022a360bb62cd986576eb47daff22ce05d32ae1779a055
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.14.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.44.14.jpg,693463,b7b276a30ef02ef40d6b5531eb27e87863dbd2909637deb032e88ae4139fe578
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-27 11.56.35.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-27 11.56.35.jpg,694417,541667c1d1843f1830aeb7922340f1061bf87bb644dab9cb7d13b4c32314e588
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.46.47.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.46.47.jpg,697944,80b46ae5d5693d63b7d339de95ebaa0b452bdb0c741762e2524c5ec0d60cb4d9
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-28 16.23.01.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-28 16.23.01.jpg,698243,aeb4758950daf218fc3cdfe4c8907f8696b7c73a810a454412982bb862cb2a37
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.43.09.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-12 19.43.09.jpg,716781,980f7ad50d66296f62c18c37977851abc507db8fa6063385720201b14462be03
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-09 22.47.25.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-09 22.47.25.jpg,738709,56172543a997f2a9661a24419e00ab2b984b3117d462417310b21f8866f6e830
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-27 11.56.41.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-27 11.56.41.jpg,744014,4980f521fa6cd47b377819f9c50019ad2ddbb5e000abe6ce6b7a7184c2aefe59
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-06 09.50.54-1.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-06 09.50.54-1.jpg,744328,8468e6b317fb4907d54ae08bc2cbb680d6559de01b031d7373ec5d4fdd9f2ea4
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 16.54.46.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 16.54.46.jpg,745261,21169567fcae705bad52269306bb688964ed1194b86fef452c273d44e7954c33
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-04 12.29.27.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-04 12.29.27.jpg,750463,2975302642d66d273ac34a8d8fd51e6cd361c5de9d0db1f41a737d974c96856c
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 16.54.42.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 16.54.42.jpg,751287,fd060b61906252da69a1a87c17e6a377f5492c6486cfe5c5d0c8f2ce3f9174be
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 22.46.16.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 22.46.16.jpg,770996,ca0ed3e59ece96d0e7444f9141907fae60cb28db03b37e2786a31bf878c8376a
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 22.46.26.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 22.46.26.jpg,772131,734951d87fc564ba1ec1ccabdfe966b6ad07e751ae87bd1b1e24096d81d16f3f
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 22.46.29.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-18 22.46.29.jpg,772209,5cbbc84407fc4ac05ea7716ee3ddf6e5da14bbd32e6aa87f5d4605d150920e93
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-18 17.39.50.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-18 17.39.50.jpg,780550,221c253840754d9de748909b6de3fa50052c349f916214e1be044700f792cc3b
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.06.44.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.06.44.jpg,783066,38d06aeda9910d41f820e1d935cae49b182e74f8b25c57af1c2bbb7b1630e80e
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-04 12.28.48.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-04 12.28.48.jpg,785725,48601aa96937a03750127c61168e97ca8f3bc7ceedcbe7e99380afea94413775
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-10 20.36.33.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-10 20.36.33.jpg,785902,33f803170432531482ee63e6ae4083a21e262f3d5269903701ea8b647867cbf5
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-10 20.36.35.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-09-10 20.36.35.jpg,789569,419f68101e3f6ec9b9358642552ff4069d57a17c65d1b271e4cda115568bbb75
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.06.34.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.06.34.jpg,789826,2c4977c78daf8e9df0fdbd8bb027f282e4451984fb1aa9c0f5dfecf8861f2f61
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-10 14.08.58.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-10 14.08.58.jpg,793501,046d4d54f31c87b39a60db6f95a55d190a992b9503d0f591897b23b8c7ba7c0e
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.01.21.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.01.21.jpg,796097,229665b30329aaf8187cb2faccbb8a4f97ffde07f281ab44671d32958a816016
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 12.08.22.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 12.08.22.jpg,798695,85b80c3fec949b571b4aaa92f6084db0f07a2265f657f04ad198e11a00c236dc
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-28 22.55.22-2.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-08-28 22.55.22-2.jpg,798949,07dc70aeab0efdaf7e9e8763dbbe4ffc18958e9127eda0b67245be14c84ba32d
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 12.08.00.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-05-20 12.08.00.jpg,805404,269643f5d94403df44b8f3d00b360ac4a2333e085de1093b028328d5a14c6f57
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.01.03.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-12-26 17.01.03.jpg,808687,f42f7cad01fcf05d0f89beb85a52f95839e438338a8d84c99a650427e328819a
p:\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.42-1.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2015\2015-11-07 15.05.42-1.jpg,825976,c2f12f75601ed902ca56107e8f1216862087e76a5c4f81d0c0e7a89b6bab1d35
p:\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-04 12.29.40.jpg,n:\Recovery\myPictures\Dropbox Backup\Camera Uploads\2016\2016-06-04 12.29.40.jpg,828807,34a6cb30f7bfa4f2eadb06abaa37b7bce6e8aeaf2faf73da23586913b87a3b90
